1.000000000000000021e-02,1.009983000087777590e-02
3.507537688442211032e-02,3.629796284066950929e-02
6.015075376884422564e-02,6.372823999342180912e-02
8.522613065326632709e-02,9.236891913485284489e-02
1.103015075376884424e-01,1.221951430212251943e-01
1.353768844221105716e-01,1.531789723420796112e-01
1.604522613065326730e-01,1.852894263865033919e-01
1.855276381909548022e-01,2.184925314392794360e-01
2.106030150753769037e-01,2.527513768037720210e-01
2.356783919597990051e-01,2.880261783291653277e-01
2.607537688442211343e-01,3.242743493007255728e-01
2.858291457286432635e-01,3.614505785331539878e-01
3.109045226130653372e-01,3.995069154888918339e-01
3.359798994974874664e-01,4.383928622254597007e-01
3.610552763819095956e-01,4.780554719586221912e-01
3.861306532663316693e-01,5.184394540114030114e-01
4.112060301507537985e-01,5.594872849027709982e-01
4.362814070351759277e-01,6.011393253142267579e-01
4.613567839195980014e-01,6.433339426575717113e-01
4.864321608040201306e-01,6.860076389528841911e-01
5.115075376884422598e-01,7.290951837121804058e-01
5.365829145728643335e-01,7.725297515114595281e-01
5.616582914572865182e-01,8.162430639218314354e-01
5.867336683417085919e-01,8.601655354592411262e-01
6.118090452261306655e-01,9.042264232019815440e-01
6.368844221105528502e-01,9.483539797157054529e-01
6.619597989949749239e-01,9.924756089171002937e-01
6.870351758793969976e-01,1.036518024499726742e+00
7.121105527638191823e-01,1.080407410538814172e+00
7.371859296482412560e-01,1.124069583886051493e+00
7.622613065326633297e-01,1.167430157960617887e+00
7.873366834170855144e-01,1.210414707538892465e+00
8.124120603015075881e-01,1.252948934142462889e+00
8.374874371859296618e-01,1.294958831622234685e+00
8.625628140703518465e-01,1.336370851535627624e+00
8.876381909547739202e-01,1.377112067914026294e+00
9.127135678391959939e-01,1.417110341018857245e+00
9.377889447236181786e-01,1.456294479686847776e+00
9.628643216080402523e-01,1.494594401868223343e+00
9.879396984924623260e-01,1.531941292965770085e+00
1.013015075376884511e+00,1.568267761587860409e+00
1.038090452261306584e+00,1.603507992334654464e+00
1.063165829145728658e+00,1.637597895243770640e+00
1.088241206030150732e+00,1.670475251529724980e+00
1.113316582914573027e+00,1.702079855260362207e+00
1.138391959798995101e+00,1.732353650623315477e+00
1.163467336683417175e+00,1.761240864446209642e+00
1.188542713567839249e+00,1.788688133645839340e+00
1.213618090452261322e+00,1.814644627293892087e+00
1.238693467336683396e+00,1.839062162999891115e+00
1.263768844221105692e+00,1.861895317325895416e+00
1.288844221105527765e+00,1.883101529962063925e+00
1.313919597989949839e+00,1.902641201407446747e+00
1.338994974874371913e+00,1.920477783916247461e+00
1.364070351758793986e+00,1.936577865486290406e+00
1.389145728643216060e+00,1.950911246683478595e+00
1.414221105527638356e+00,1.963451010113578699e+00
1.439296482412060429e+00,1.974173582370707614e+00
1.464371859296482503e+00,1.983058788310360088e+00
1.489447236180904577e+00,1.990089897513640960e+00
1.514522613065326651e+00,1.995253662828556429e+00
1.539597989949748724e+00,1.998540350893659223e+00
1.564673366834171020e+00,1.999943764569056981e+00
1.589748743718593094e+00,1.999461257219654176e+00
1.614824120603015167e+00,1.997093738815534314e+00
1.639899497487437241e+00,1.992845673834493070e+00
1.664974874371859315e+00,1.986725070971870677e+00
1.690050251256281610e+00,1.978743464682974240e+00
1.715125628140703684e+00,1.968915888603448128e+00
1.740201005025125758e+00,1.957260840912898869e+00
1.765276381909547831e+00,1.943800241726883149e+00
1.790351758793969905e+00,1.928559382621941154e+00
1.815427135678391979e+00,1.911566868417681420e+00
1.840502512562814275e+00,1.892854551358921666e+00
1.865577889447236348e+00,1.872457457859554530e+00
1.890653266331658422e+00,1.850413707988038281e+00
1.915728643216080496e+00,1.826764427892225040e+00
1.940804020100502569e+00,1.801553655378529628e+00
1.965879396984924643e+00,1.774828238877212527e+00
1.990954773869346939e+00,1.746637730041737280e+00
2.016030150753768790e+00,1.717034270245731298e+00
2.041105527638190864e+00,1.686072471255971816e+00
2.066180904522612938e+00,1.653809290374061547e+00
2.091256281407035011e+00,1.620303900352901838e+00
2.116331658291457085e+00,1.585617554406818730e+00
2.141407035175879159e+00,1.549813446646100434e+00
2.166482412060301233e+00,1.512956568277799008e+00
2.191557788944723306e+00,1.475113559924895457e+00
2.216633165829145824e+00,1.436352560425281144e+00
2.241708542713567898e+00,1.396743052480470482e+00
2.266783919597989971e+00,1.356355705531481881e+00
2.291859296482412045e+00,1.315262216245937088e+00
2.316934673366834119e+00,1.273535147006037871e+00
2.342010050251256192e+00,1.231247762791754852e+00
2.367085427135678266e+00,1.188473866857230110e+00
2.392160804020100340e+00,1.145287635601083265e+00
2.417236180904522413e+00,1.101763453032989837e+00
2.442311557788944487e+00,1.057975745239582821e+00
2.467386934673366561e+00,1.013998815252397545e+00
2.492462311557789079e+00,9.699066787192558436e-01
2.517537688442211152e+00,9.257729007781516639e-01
2.542613065326633226e+00,8.816704345293679967e-01
2.567688442211055300e+00,8.376714614972622375e-01
2.592763819095477373e+00,7.938472344678459969e-01
2.617839195979899447e+00,7.502679230820594736e-01
2.642914572864321521e+00,7.070024625574304888e-01
2.667989949748743594e+00,6.641184059026983277e-01
2.693065326633165668e+00,6.216817799809474243e-01
2.718140703517587742e+00,5.797569457668906301e-01
2.743216080402009815e+00,5.384064631331633155e-01
2.768291457286431889e+00,4.976909604888954952e-01
2.793366834170854407e+00,4.576690095814164860e-01
2.818442211055276481e+00,4.183970057587825253e-01
2.843517587939698554e+00,3.799290539768833685e-01
2.868592964824120628e+00,3.423168608202975527e-01
2.893668341708542702e+00,3.056096327907553700e-01
2.918743718592964775e+00,2.698539811011775869e-01
2.943819095477386849e+00,2.350938331967541428e-01
2.968894472361808923e+00,2.013703512074867252e-01
2.993969849246230996e+00,1.687218575190751468e-01
3.019045226130653070e+00,1.371837676310222187e-01
3.044120603015075144e+00,1.067885304524184703e-01
3.069195979899497218e+00,7.756557616708176228e-02
3.094271356783919735e+00,4.954127178062608244e-02
3.119346733668341809e+00,2.273888444266219597e-02
3.144422110552763883e+00,-2.821447382274230864e-03
3.169497487437185956e+00,-2.712273484122390554e-02
3.194572864321608030e+00,-5.015115168280284003e-02
3.219648241206030104e+00,-7.189603929672391813e-02
3.244723618090452177e+00,-9.234990380886028138e-02
3.269798994974874251e+00,-1.115084052578332041e-01
3.294874371859296325e+00,-1.293703388989935477e-01
3.319949748743718398e+00,-1.459376087014260248e-01
3.345025125628140472e+00,-1.612151931231879110e-01
3.370100502512562990e+00,-1.752111032693517700e-01
3.395175879396985064e+00,-1.879363335565015225e-01
3.420251256281407137e+00,-1.994048050260971983e-01
3.445326633165829211e+00,-2.096333014675048068e-01
3.470402010050251285e+00,-2.186413985294708429e-01
3.495477386934673358e+00,-2.264513860163293035e-01
3.520552763819095432e+00,-2.330881835822396220e-01
3.545628140703517506e+00,-2.385792500532139815e-01
3.570703517587939579e+00,-2.429544866225651911e-01
3.595778894472361653e+00,-2.462461341806491122e-01
3.620854271356783727e+00,-2.484886650543520481e-01
3.645929648241205800e+00,-2.497186694456464684e-01
3.671005025125628318e+00,-2.499747368716730977e-01
3.696080402010050392e+00,-2.492973329211700673e-01
3.721155778894472466e+00,-2.477286716536321043e-01
3.746231155778894539e+00,-2.453125839783123485e-01
3.771306532663316613e+00,-2.420943823600507083e-01
3.796381909547738687e+00,-2.381207222079050334e-01
3.821457286432160760e+00,-2.334394603106428323e-01
3.846532663316582834e+00,-2.280995106903121461e-01
3.871608040201004908e+00,-2.221506982513278827e-01
3.896683417085426981e+00,-2.156436106077646020e-01
3.921758793969849055e+00,-2.086294484758366430e-01
3.946834170854271129e+00,-2.011598750218478449e-01
3.971909547738693647e+00,-1.932868645582083156e-01
3.996984924623115720e+00,-1.850625509814355363e-01
4.022060301507537794e+00,-1.765390763463703383e-01
4.047135678391959424e+00,-1.677684399701665496e-01
4.072211055276381941e+00,-1.588023484579266231e-01
4.097286432160804459e+00,-1.496920670391905794e-01
4.122361809045226089e+00,-1.404882726008231941e-01
4.147437185929648606e+00,-1.312409087972106203e-01
4.172512562814070236e+00,-1.219990436130861111e-01
4.197587939698492754e+00,-1.128107297477376481e-01
4.222663316582914383e+00,-1.037228681818864739e-01
4.247738693467336901e+00,-9.478107528010681904e-02
4.272814070351758531e+00,-8.602955377238463708e-02
4.297889447236181049e+00,-7.751096794822920355e-02
4.322964824120602678e+00,-6.926632338576710346e-02
4.348040201005025196e+00,-6.133485152640516525e-02
4.373115577889446826e+00,-5.375389939305874609e-02
4.398190954773869343e+00,-4.655882473656136611e-02
4.423266331658291861e+00,-3.978289688080505204e-02
4.448341708542713491e+00,-3.345720352237802064e-02
4.473417085427136008e+00,-2.761056372506243139e-02
4.498492462311557638e+00,-2.226944733352864692e-02
4.523567839195980156e+00,-1.745790101396427207e-02
4.548643216080401785e+00,-1.319748111227470044e-02
4.573718592964824303e+00,-9.507193502876765123e-03
4.598793969849245933e+00,-6.403440583084729631e-03
4.623869346733668451e+00,-3.899975549649492557e-03
4.648944723618090080e+00,-2.007864075243004365e-03
4.674020100502512598e+00,-7.354534836068182813e-04
4.699095477386935116e+00,-8.834950276181974260e-05
4.724170854271356745e+00,-6.940065615279600308e-05
